template_name,template_string
squad_v2 - None - Jeopardy with Context-translate-vi,"{e1}
Xác định câu hỏi mà bạn có thể yêu cầu lấy lại câu trả lời sau cho bối cảnh đã cho
Bối cảnh: {e2};
Trả lời: {e3};
Câu hỏi: |||.
{e4}
{e5}
"
squad_v2 - None - Jeopardy with Context-translate-zh,"{e1}
确定您可能要求在给定的上下文返回以下答案的问题
背景：{e2};
答：{e3};
问题：|||
{e4}
{e5}
"
squad_v2 - None - Jeopardy without Context,"{e1}
What is a question that would give the following answer?
Answer: {e2};
Question: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-ar,"{e1}
ما هو السؤال الذي من شأنه أن يعطي الإجابة التالية؟
الإجابة: {e2}؛
سؤال: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-bg,"{e1}
Какъв е въпросът, който ще даде следния отговор?
Отговор: {e2};
Въпрос: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-de,"{e1}
Was ist eine Frage, die die folgende Antwort geben würde?
Antwort: {e2};
Frage: |||.
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-el,"{e1}
Τι είναι μια ερώτηση που θα έδινε την ακόλουθη απάντηση;
Απάντηση: {e2};
Ερώτηση: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-es,"{e1}
¿Qué es una pregunta que daría la siguiente respuesta?
Respuesta: {e2};
Pregunta: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-fr,"{e1}
Qu'est-ce qu'une question qui donnerait la réponse suivante?
Réponse: {e2};
Question: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-hi,"{e1}
एक प्रश्न क्या है जो निम्नलिखित उत्तर देगा?
उत्तर: {e2};
प्रश्न: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-ru,"{e1}
В чем вопрос, который даст следующий ответ?
Ответ: {e2};
Вопрос: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-sw,"{e1}
Swali ni nini kinachoweza kutoa jibu zifuatazo?
Jibu: {e2};
Swali: |||.
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-th,"{e1}
คำถามที่จะให้คำตอบต่อไปนี้คืออะไร?
คำตอบ: {e2};
คำถาม: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-tr,"{e1}
Aşağıdaki cevabı verecek bir soru nedir?
Cevap: {e2};
Soru: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-ur,"{e1}
ایک سوال کیا ہے جو مندرجہ ذیل جواب دے گا؟
جواب: {e2}؛
سوال: |||
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-vi,"{e1}
Một câu hỏi sẽ đưa ra câu trả lời sau đây là gì?
Trả lời: {e2};
Câu hỏi: |||.
{e3}
{e4}
"
squad_v2 - None - Jeopardy without Context-translate-zh,"{e1}
什么是一个提出以下答案的问题？
答：{e2};
问题：|||
{e3}
{e4}
"
squad_v2 - None - Questions with Context,"{e1}

{e2}
Context: {e3};
Question: {e4};
Answer: |||
{e5}
Answer not in context
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable,"{e1}

{e2}
Context: {e3};
Question: {e4};
If you can't find the answer, please respond ""unanswerable"".
Answer: |||
{e5}
unanswerable
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-ar,"{e1}

{e2}
السياق: {e3}؛
سؤال: {e4}؛
إذا لم تتمكن من العثور على الجواب، فيرجى الرد ""غير مراقب"".
الجواب: |||
{e5}
لم تتم الإجابة عليه
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-bg,"{e1}

{e2}
Контекст: {e3};
Въпрос: {e4};
Ако не можете да намерите отговора, моля, отговорете на ""UNANSANSABLE"".
Отговор: |||
{e5}
без отговор
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-de,"{e1}

{e2}
Kontext: {e3};
Frage: {e4};
Wenn Sie die Antwort nicht finden können, antworten Sie bitte ""unbeantwortet"".
Antwort: |||.
{e5}
unbeantwortet
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-el,"{e1}

{e2}
Πλαίσιο: {e3};
Ερώτηση: {e4};
Εάν δεν μπορείτε να βρείτε την απάντηση, απαντήστε ""Unanswerable"".
Απάντηση: |||
{e5}
αναντίρρητος
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-es,"{e1}

{e2}
Contexto: {e3};
Pregunta: {e4};
Si no puede encontrar la respuesta, por favor responda ""sin respuesta"".
Respuesta: |||
{e5}
incontestable
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-fr,"{e1}

{e2}
Contexte: {e3};
Question: {e4};
Si vous ne trouvez pas la réponse, veuillez répondre ""sans réponse"".
Réponse: |||
{e5}
sans réponse
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-hi,"{e1}

{e2}
संदर्भ: {e3};
प्रश्न: {e4};
यदि आपको उत्तर नहीं मिल रहा है, तो कृपया ""असंतोषजनक"" का जवाब दें।
उत्तर: |||
{e5}
बिना जवाब
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-ru,"{e1}

{e2}
Контекст: {e3};
Вопрос: {e4};
Если вы не можете найти ответ, пожалуйста, ответьте «Безверенные».
Ответ: |||
{e5}
без ответа
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-sw,"{e1}

{e2}
Muktadha: {e3};
Swali: {e4};
Ikiwa huwezi kupata jibu, tafadhali jibu ""bila yanswer"".
Jibu: ||
{e5}
Haijasawazishwa
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-th,"{e1}

{e2}
บริบท: {e3};
คำถาม: {e4};
หากคุณไม่สามารถหาคำตอบได้โปรดตอบกลับ ""ไม่สามารถทำได้""
คำตอบ: |||
{e5}
ไม่สามารถทำได้
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-tr,"{e1}

{e2}
Bağlam: {e3};
Soru: {e4};
Cevabı bulamazsanız, lütfen ""cevapsız"" yanıtlayın.
Cevap: |||
{e5}
cevapsız
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-ur,"{e1}

{e2}
سیاق و سباق: {e3}؛
سوال: {e4}؛
اگر آپ جواب نہیں مل سکتے تو، براہ کرم ""جوابی"" جواب دیں.
جواب: |||
{e5}
جوابات
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-vi,"{e1}

{e2}
Bối cảnh: {e3};
Câu hỏi: {e4};
Nếu bạn không thể tìm thấy câu trả lời, xin vui lòng trả lời ""không thể trả lời"".
Trả lời: |||.
{e5}
không tồn tại
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context +unanswerable-translate-zh,"{e1}

{e2}
背景：{e3};
问题：{e4};
如果找不到答案，请回复“未签发”。
答案：|||
{e5}
不答造
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords,"{e1}
{e2} {e3}{e4}|||
{e5}
Answer not in context
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable,"{e1}
{e2} {e3}{e4} If you can't find the answer, please respond ""unanswerable"". |||
{e5}
unanswerable
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-ar,"{e1}
{e2} {e3} {e4} إذا لم تتمكن من العثور على الجواب، فيرجى الرد ""غير مراقب"". |||
{e5}
لم تتم الإجابة عليه
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-bg,"{e1}
{e2} {e3} {e4} Ако не можете да намерите отговора, моля, отговорете на ""Unsanserable"". |||
{e5}
без отговор
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-de,"{e1}
{e2} {e3} {e4} Wenn Sie die Antwort nicht finden können, antworten Sie bitte ""unbeantwortet"". |||
{e5}
unbeantwortet
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-el,"{e1}
{e2} {e3} {e4} Εάν δεν μπορείτε να βρείτε την απάντηση, παρακαλώ απαντήστε ""Unanswerable"". |||
{e5}
αναντίρρητος
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-es,"{e1}
{e2} {e3} {e4} Si no puede encontrar la respuesta, responda ""UNAnsWerable"". |||
{e5}
incontestable
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-fr,"{e1}
{e2} {e3} {e4} Si vous ne pouvez pas trouver la réponse, veuillez répondre ""sans réponse"". |||
{e5}
sans réponse
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-hi,"{e1}
{e2} {e3} {e4} यदि आपको उत्तर नहीं मिल रहा है, तो कृपया ""अप्रतिबंधीय"" का जवाब दें। |||
{e5}
बिना जवाब
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-ru,"{e1}
{e2} {e3} {e4} Если вы не можете найти ответ, пожалуйста, ответьте «Безверенные». |||
{e5}
без ответа
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-sw,"{e1}
{e2} {e3} {e4} Ikiwa huwezi kupata jibu, tafadhali jibu ""bila yanswer"". |||.
{e5}
Haijasawazishwa
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-th,"{e1}
{e2} {e3} {e4} ถ้าคุณไม่สามารถหาคำตอบได้โปรดตอบกลับ ""ไม่สามารถทำได้"" |||
{e5}
ไม่สามารถทำได้
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-tr,"{e1}
{e2} {e3} {e4} Cevabı bulamazsanız, lütfen ""cevapsız"" yanıtlayın. |||
{e5}
cevapsız
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-ur,"{e1}
{e2} {e3} {e4} اگر آپ جواب نہیں مل سکی تو، براہ کرم ""جوابی"" کا جواب دیں. ||||
{e5}
جوابات
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-vi,"{e1}
{e2} {e3} {e4} Nếu bạn không thể tìm thấy câu trả lời, vui lòng trả lời ""không thể trả lời"". ||
{e5}
không tồn tại
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords +unanswerable-translate-zh,"{e1}
{e2} {e3} {e4}如果找不到答案，请回复“未签发”。 ||||
{e5}
不答造
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-ar,"{e1}
{e2} {e3} {e4} |||
{e5}
الإجابة ليس في السياق
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-bg,"{e1}
{e2} {e3} {e4} |||
{e5}
Отговор не в контекст
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-de,"{e1}
{e2} {e3} {e4} |||
{e5}
Antwort nicht im Kontext
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-el,"{e1}
{e2} {e3} {e4} |||
{e5}
Απαντήστε όχι στο πλαίσιο
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-es,"{e1}
{e2} {e3} {e4} |||
{e5}
Respuesta no en contexto
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-fr,"{e1}
{e2} {e3} {e4} |||
{e5}
Répondre pas dans le contexte
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-hi,"{e1}
{e2} {e3} {e4} |||
{e5}
उत्तर में नहीं
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-ru,"{e1}
{e2} {e3} {e4} |||
{e5}
Ответ не в контексте
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-sw,"{e1}
{e2} {e3} {e4} ||
{e5}
Jibu sio katika mazingira
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-th,"{e1}
{e2} {e3} {e4} |||
{e5}
ตอบไม่ได้อยู่ในบริบท
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-tr,"{e1}
{e2} {e3} {e4} |||
{e5}
Cevap bağlamında değil
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-ur,"{e1}
{e2} {e3} {e4} |||
{e5}
جواب میں نہیں جواب دیں
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-vi,"{e1}
{e2} {e3} {e4} |||
{e5}
Trả lời không trong bối cảnh
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context - Without Prompt Keywords-translate-zh,"{e1}
{e2} {e3} {e4} ||||
{e5}
答案不在上下文中
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-ar,"{e1}

{e2}
السياق: {e3}؛
سؤال: {e4}؛
الجواب: |||
{e5}
الإجابة ليس في السياق
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-bg,"{e1}

{e2}
Контекст: {e3};
Въпрос: {e4};
Отговор: |||
{e5}
Отговор не в контекст
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-de,"{e1}

{e2}
Kontext: {e3};
Frage: {e4};
Antwort: |||.
{e5}
Antwort nicht im Kontext
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-el,"{e1}

{e2}
Πλαίσιο: {e3};
Ερώτηση: {e4};
Απάντηση: |||
{e5}
Απαντήστε όχι στο πλαίσιο
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-es,"{e1}

{e2}
Contexto: {e3};
Pregunta: {e4};
Respuesta: |||
{e5}
Respuesta no en contexto
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-fr,"{e1}

{e2}
Contexte: {e3};
Question: {e4};
Réponse: |||
{e5}
Répondre pas dans le contexte
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-hi,"{e1}

{e2}
संदर्भ: {e3};
प्रश्न: {e4};
उत्तर: |||
{e5}
उत्तर में नहीं
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-ru,"{e1}

{e2}
Контекст: {e3};
Вопрос: {e4};
Ответ: |||
{e5}
Ответ не в контексте
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-sw,"{e1}

{e2}
Muktadha: {e3};
Swali: {e4};
Jibu: ||
{e5}
Jibu sio katika mazingira
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-th,"{e1}

{e2}
บริบท: {e3};
คำถาม: {e4};
คำตอบ: |||
{e5}
ตอบไม่ได้อยู่ในบริบท
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-tr,"{e1}

{e2}
Bağlam: {e3};
Soru: {e4};
Cevap: |||
{e5}
Cevap bağlamında değil
{e6}
{e7}
{e8}"
squad_v2 - None - Questions with Context-translate-ur,"{e1}

{e2}
سیاق و سباق: {e3}؛
سوال: {e4}؛
جواب: |||
{e5}
جواب میں نہیں جواب دیں
{e6}
{e7}
{e8}"
